Suíça-Oitavas-Quartas-Semi-Final-Campeão,0.0136
Suíça-Oitavas-Quartas-Semi-Final-Eliminado,0.0424
Suíça-Oitavas-Quartas-Semi-Eliminado,0.1197
Suíça-Oitavas-Quartas-Eliminado,0.2148
Suíça-Oitavas-Eliminado,0.59
Suíça-Eliminado,0.0195
Argentina-Oitavas-Quartas-Semi-Final-Campeão,0.0059
Argentina-Oitavas-Quartas-Semi-Final-Eliminado,0.0137
Argentina-Oitavas-Quartas-Semi-Eliminado,0.0505
Argentina-Oitavas-Quartas-Eliminado,0.1305
Argentina-Oitavas-Eliminado,0.3913
Argentina-Eliminado,0.4081
Dinamarca-Oitavas-Quartas-Semi-Final-Campeão,0.0037
Dinamarca-Oitavas-Quartas-Semi-Final-Eliminado,0.0215
Dinamarca-Oitavas-Quartas-Semi-Eliminado,0.0593
Dinamarca-Oitavas-Quartas-Eliminado,0.2257
Dinamarca-Oitavas-Eliminado,0.5539
Dinamarca-Eliminado,0.1359
Rússia-Oitavas-Quartas-Semi-Final-Campeão,0.0023
Rússia-Oitavas-Quartas-Semi-Final-Eliminado,0.0086
Rússia-Oitavas-Quartas-Semi-Eliminado,0.0382
Rússia-Oitavas-Quartas-Eliminado,0.1565
Rússia-Oitavas-Eliminado,0.7944
Rússia-Eliminado,0
Colômbia-Oitavas-Quartas-Semi-Final-Campeão,0.002
Colômbia-Oitavas-Quartas-Semi-Final-Eliminado,0.0093
Colômbia-Oitavas-Quartas-Semi-Eliminado,0.0359
Colômbia-Oitavas-Quartas-Eliminado,0.1155
Colômbia-Oitavas-Eliminado,0.3761
Colômbia-Eliminado,0.4612
Japão-Oitavas-Quartas-Semi-Final-Campeão,0.0007
Japão-Oitavas-Quartas-Semi-Final-Eliminado,0.0038
Japão-Oitavas-Quartas-Semi-Eliminado,0.0171
Japão-Oitavas-Quartas-Eliminado,0.1306
Japão-Oitavas-Eliminado,0.5532
Japão-Eliminado,0.2946
Senegal-Oitavas-Quartas-Semi-Final-Campeão,0.0004
Senegal-Oitavas-Quartas-Semi-Final-Eliminado,0.0035
Senegal-Oitavas-Quartas-Semi-Eliminado,0.0148
Senegal-Oitavas-Quartas-Eliminado,0.0977
Senegal-Oitavas-Eliminado,0.4641
Senegal-Eliminado,0.4195
Irã-Oitavas-Quartas-Semi-Final-Campeão,0.0003
Irã-Oitavas-Quartas-Semi-Final-Eliminado,0.0013
Irã-Oitavas-Quartas-Semi-Eliminado,0.009
Irã-Oitavas-Quartas-Eliminado,0.0356
Irã-Oitavas-Eliminado,0.0828
Irã-Eliminado,0.871
Nigéria-Oitavas-Quartas-Semi-Final-Campeão,0.0002
Nigéria-Oitavas-Quartas-Semi-Final-Eliminado,0.0004
Nigéria-Oitavas-Quartas-Semi-Eliminado,0.0051
Nigéria-Oitavas-Quartas-Eliminado,0.033
Nigéria-Oitavas-Eliminado,0.3105
Nigéria-Eliminado,0.6508
Sérvia-Oitavas-Quartas-Semi-Final-Campeão,0.0001
Sérvia-Oitavas-Quartas-Semi-Final-Eliminado,0.0008
Sérvia-Oitavas-Quartas-Semi-Eliminado,0.0044
Sérvia-Oitavas-Quartas-Eliminado,0.0141
Sérvia-Oitavas-Eliminado,0.0771
Sérvia-Eliminado,0.9035
Suécia-Oitavas-Quartas-Semi-Final-Campeão,0
Suécia-Oitavas-Quartas-Semi-Final-Eliminado,0.0008
Suécia-Oitavas-Quartas-Semi-Eliminado,0.0043
Suécia-Oitavas-Quartas-Eliminado,0.0107
Suécia-Oitavas-Eliminado,0.0741
Suécia-Eliminado,0.9101
Austrália-Oitavas-Quartas-Semi-Final-Campeão,0
Austrália-Oitavas-Quartas-Semi-Final-Eliminado,0.0008
Austrália-Oitavas-Quartas-Semi-Eliminado,0.0021
Austrália-Oitavas-Quartas-Eliminado,0.0184
Austrália-Oitavas-Eliminado,0.1146
Austrália-Eliminado,0.8641
Polônia-Oitavas-Quartas-Semi-Final-Campeão,0
Polônia-Oitavas-Quartas-Semi-Final-Eliminado,0.0003
Polônia-Oitavas-Quartas-Semi-Eliminado,0.0034
Polônia-Oitavas-Quartas-Eliminado,0.029
Polônia-Oitavas-Eliminado,0.1426
Polônia-Eliminado,0.8247
Islândia-Oitavas-Quartas-Semi-Final-Campeão,0
Islândia-Oitavas-Quartas-Semi-Final-Eliminado,0.0003
Islândia-Oitavas-Quartas-Semi-Eliminado,0.0008
Islândia-Oitavas-Quartas-Eliminado,0.0085
Islândia-Oitavas-Eliminado,0.0493
Islândia-Eliminado,0.9411
Panamá-Oitavas-Quartas-Semi-Final-Campeão,0
Panamá-Oitavas-Quartas-Semi-Final-Eliminado,0.0001
Panamá-Oitavas-Quartas-Semi-Eliminado,0.0007
Panamá-Oitavas-Quartas-Eliminado,0.0083
Panamá-Oitavas-Eliminado,0.0366
Panamá-Eliminado,0.9543
Coreia do Sul-Oitavas-Quartas-Semi-Final-Campeão,0
Coreia do Sul-Oitavas-Quartas-Semi-Final-Eliminado,0
Coreia do Sul-Oitavas-Quartas-Semi-Eliminado,0.0001
Coreia do Sul-Oitavas-Quartas-Eliminado,0.0006
Coreia do Sul-Oitavas-Eliminado,0.0135
Coreia do Sul-Eliminado,0.9858
Tunísia-Oitavas-Quartas-Semi-Final-Campeão,0
Tunísia-Oitavas-Quartas-Semi-Final-Eliminado,0
Tunísia-Oitavas-Quartas-Semi-Eliminado,0
Tunísia-Oitavas-Quartas-Eliminado,0.0001
Tunísia-Oitavas-Eliminado,0.0011
Tunísia-Eliminado,0.9988
Costa Rica-Oitavas-Quartas-Semi-Final-Campeão,0
Costa Rica-Oitavas-Quartas-Semi-Final-Eliminado,0
Costa Rica-Oitavas-Quartas-Semi-Eliminado,0
Costa Rica-Oitavas-Quartas-Eliminado,0
Costa Rica-Oitavas-Eliminado,0
Costa Rica-Eliminado,1
Peru-Oitavas-Quartas-Semi-Final-Campeão,0
Peru-Oitavas-Quartas-Semi-Final-Eliminado,0
Peru-Oitavas-Quartas-Semi-Eliminado,0
Peru-Oitavas-Quartas-Eliminado,0
Peru-Oitavas-Eliminado,0
Peru-Eliminado,1
Arábia Saudita-Oitavas-Quartas-Semi-Final-Campeão,0
Arábia Saudita-Oitavas-Quartas-Semi-Final-Eliminado,0
Arábia Saudita-Oitavas-Quartas-Semi-Eliminado,0
Arábia Saudita-Oitavas-Quartas-Eliminado,0
Arábia Saudita-Oitavas-Eliminado,0
Arábia Saudita-Eliminado,1
Marrocos-Oitavas-Quartas-Semi-Final-Campeão,0
Marrocos-Oitavas-Quartas-Semi-Final-Eliminado,0
Marrocos-Oitavas-Quartas-Semi-Eliminado,0
Marrocos-Oitavas-Quartas-Eliminado,0
Marrocos-Oitavas-Eliminado,0
Marrocos-Eliminado,1
Egito-Oitavas-Quartas-Semi-Final-Campeão,0
Egito-Oitavas-Quartas-Semi-Final-Eliminado,0
Egito-Oitavas-Quartas-Semi-Eliminado,0
Egito-Oitavas-Quartas-Eliminado,0
Egito-Oitavas-Eliminado,0
Egito-Eliminado,1
